Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1356,60,RL,88.3,6248,Pave,,Reg,HLS,ELO,Corner,Mod,BrkSide,Artery,Norm,Twnhs,SFoyer,9,7,2011,2030,Gambrel,Roll,CmentBd,CmentBd,,0.0,Po,Gd,PConc,Fa,Gd,No,BLQ,48.7,,160.3,450.1,659.1,GasA,TA,Y,FuseP,999.3,0.0,8.3,1026.5,0,0,1,1,3,0,Fa,2,Min1,3,,Attchd,2016.0,RFn,4,688.2,TA,Gd,Y,38.7,39.4,22.0,18.2,20.2,0.0,,,0.0,2,2008,WD,Family,820664.0
1357,120,RM,108.7,1551,Pave,,Reg,HLS,AllPub,Inside,Mod,SawyerW,RRAn,RRAe,TwnhsE,2.5Fin,5,3,1975,1979,Hip,Metal,CmentBd,CmentBd,None,4.4,TA,Gd,PConc,TA,TA,Gd,Unf,295.5,,100.6,350.0,746.1,GasA,Gd,Y,SBrkr,1165.2,796.7,18.6,1985.4,0,0,2,1,4,1,TA,6,Mod,2,TA,Attchd,1983.0,RFn,1,190.3,Gd,TA,P,15.2,59.5,35.8,6.7,12.4,0.0,,,0.0,12,2006,New,Normal,1155217.0
1358,160,RL,66.9,2811,Pave,,IR1,Low,ELO,FR2,Sev,Mitchel,RRAe,RRNn,Duplex,SFoyer,10,6,1915,1934,Flat,Roll,VinylSd,VinylSd,BrkFace,71.9,Gd,Gd,CBlock,Ex,TA,Mn,Rec,23.6,,56.2,159.6,239.4,Grav,Ex,Y,SBrkr,864.0,251.4,5.8,1128.6,2,0,1,1,4,1,Fa,11,Sev,0,Ex,,,RFn,0,0.0,TA,Gd,Y,62.2,108.2,58.1,11.0,53.0,0.0,,,0.0,5,2006,Con,Family,945298.0
1359,75,FV,40.8,3958,Pave,,Reg,Low,ELO,CulDSac,Sev,BrDale,Norm,PosA,2fmCon,SLvl,8,5,1987,2007,Hip,Metal,Plywood,Plywood,BrkFace,31.2,Gd,Po,Slab,TA,,Mn,GLQ,133.4,,31.3,170.6,335.3,Floor,TA,Y,FuseA,507.4,803.7,5.3,1374.3,0,1,1,0,4,1,TA,2,Min2,1,Ex,Detchd,2011.0,RFn,2,322.8,Gd,Gd,N,282.9,25.3,43.2,30.8,41.0,0.0,MnPrv,,0.0,2,2010,WD,Alloca,1040720.0
1360,90,RM,75.4,7836,Pave,,Reg,Low,ELO,FR2,Mod,Somerst,RRNe,Norm,1Fam,SLvl,7,5,1874,1875,Gambrel,Tar&Grv,Plywood,Plywood,BrkFace,125.1,Po,Fa,PConc,Po,Ex,No,Unf,440.4,,142.7,352.2,935.3,GasW,Ex,Y,SBrkr,1573.2,1029.9,25.0,2683.9,2,1,1,1,2,2,Ex,14,Sal,3,Gd,Attchd,1878.0,RFn,1,235.2,Ex,,Y,24.9,23.7,43.5,3.4,39.7,0.0,MnPrv,,0.0,2,2008,WD,Alloca,1790612.0
1361,80,RL,56.6,946,Pave,,IR1,Low,AllPub,CulDSac,Sev,Crawfor,RRAn,RRNe,2fmCon,2Story,4,2,1935,1955,Gambrel,Roll,HdBoard,HdBoard,None,71.4,Ex,Ex,Wood,TA,TA,No,Unf,,BLQ,54.6,242.5,511.0,GasA,TA,Y,SBrkr,719.2,554.2,16.2,1330.2,0,0,3,1,2,0,TA,7,Maj1,2,,Attchd,1939.0,Unf,1,180.8,Po,,Y,79.6,47.2,10.8,46.1,33.2,0.0,,Shed,540.8,9,2007,WD,Normal,734175.0
1362,50,RM,50.8,4318,Pave,,IR3,Lvl,NoSeWa,FR2,Sev,Somerst,Feedr,PosN,1Fam,1Story,10,9,1939,1962,Mansard,ClyTile,Plywood,Plywood,,0.0,TA,Ex,BrkTil,Ex,TA,No,BLQ,448.5,,26.3,5.7,480.5,Grav,Po,Y,FuseF,551.7,0.0,10.7,562.2,0,0,3,0,3,1,Ex,3,Mod,3,,Attchd,1960.0,,1,170.4,Gd,Ex,Y,186.0,14.2,35.0,55.1,12.1,0.0,,,0.0,3,2007,ConLD,Partial,514959.0
1363,180,RL,72.0,2295,Pave,,Reg,Lvl,ELO,FR3,Sev,OldTown,Feedr,Feedr,TwnhsE,1.5Unf,5,4,1977,1985,Hip,CompShg,Plywood,Plywood,BrkFace,76.5,TA,TA,Slab,Fa,Gd,Mn,GLQ,,,78.4,514.1,963.7,OthW,Ex,Y,SBrkr,1115.1,475.0,5.0,1660.4,2,0,1,1,4,2,Ex,14,Maj1,2,TA,Basment,1979.0,Fin,0,0.0,Ex,Gd,P,49.2,4.7,35.0,34.5,3.7,0.0,,,0.0,6,2008,WD,Abnorml,938462.0
1364,120,RL,87.3,2685,Grvl,,Reg,HLS,ELO,CulDSac,Mod,Somerst,PosA,Artery,Duplex,1Story,7,1,1871,1909,Gambrel,Metal,VinylSd,VinylSd,BrkFace,48.3,Gd,TA,BrkTil,Po,Ex,Av,GLQ,287.1,,35.3,51.5,373.9,Grav,TA,Y,SBrkr,616.5,0.0,37.0,629.9,2,1,2,0,1,2,Gd,3,Maj2,1,,Attchd,1874.0,RFn,3,502.0,Gd,,Y,120.1,72.0,43.1,59.3,1.7,0.0,,,0.0,7,2007,WD,Alloca,437739.0
1365,180,RM,53.3,7753,Pave,,Reg,Lvl,ELO,CulDSac,Mod,MeadowV,RRAe,PosA,1Fam,2.5Fin,6,2,1898,1927,Shed,Membran,CmentBd,CmentBd,BrkFace,19.1,Fa,Po,CBlock,Ex,,Mn,Unf,94.1,,150.3,571.8,816.2,OthW,TA,Y,FuseF,782.3,1002.4,11.7,1849.2,0,0,1,1,5,0,Po,5,Mod,1,Gd,Attchd,1909.0,RFn,3,928.5,Ex,Gd,Y,73.2,144.4,18.3,6.9,55.2,0.0,,,0.0,4,2010,WD,Alloca,1171360.0
1366,40,C (all),95.5,7741,Pave,,Reg,HLS,AllPub,FR2,Sev,MeadowV,Norm,Artery,Twnhs,SFoyer,3,9,1930,1947,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Ex,Wood,Fa,Gd,No,,437.1,,65.3,264.2,766.6,Floor,Ex,Y,SBrkr,937.4,705.8,19.9,1667.3,2,0,2,1,0,0,Po,11,Sal,1,Gd,BuiltIn,1955.0,RFn,1,225.9,,Ex,Y,14.2,71.5,127.5,13.9,1.2,0.0,MnPrv,,0.0,6,2011,WD,Normal,802815.0
1367,50,C (all),50.2,4583,Pave,,Reg,HLS,NoSeWa,Corner,Gtl,SawyerW,RRAn,Artery,TwnhsE,2Story,10,7,1969,1978,Gable,Membran,BrkFace,BrkFace,,0.0,Gd,Fa,Slab,Fa,,Gd,Rec,360.8,ALQ,43.5,104.7,509.0,Wall,TA,Y,SBrkr,857.0,0.0,6.6,872.0,0,0,1,0,4,2,Ex,3,Min1,1,TA,Attchd,1974.0,Unf,3,353.8,Gd,Ex,Y,94.9,17.4,63.8,42.6,46.3,0.0,MnPrv,,0.0,7,2007,WD,Alloca,707334.0
1368,50,RL,65.1,7817,Pave,,IR2,HLS,AllPub,FR2,Sev,Crawfor,Feedr,RRAn,1Fam,2Story,3,2,1997,2017,Flat,Metal,AsbShng,AsbShng,None,17.1,Fa,Po,Wood,,Gd,Gd,Rec,5.6,,25.1,155.1,185.8,Wall,Gd,Y,SBrkr,791.0,66.7,8.9,938.4,2,1,2,1,1,1,Po,10,Typ,2,,Detchd,2017.0,Unf,4,771.4,Fa,Gd,Y,28.2,81.2,4.3,15.3,6.6,0.0,,,0.0,6,2010,WD,Alloca,453170.0
1369,50,RL,,8453,Grvl,,IR1,HLS,ELO,CulDSac,Sev,Gilbert,PosA,Artery,Twnhs,SLvl,2,7,2013,2034,Flat,Tar&Grv,AsbShng,AsbShng,BrkFace,56.3,Ex,TA,Wood,TA,TA,Gd,GLQ,107.1,,48.2,316.5,471.8,GasW,Gd,Y,SBrkr,1376.9,1043.6,12.1,2511.8,1,1,1,0,0,2,Po,13,Maj1,3,TA,Detchd,2022.0,RFn,0,0.0,Ex,TA,Y,166.4,10.4,33.2,32.4,22.9,0.0,GdWo,,0.0,4,2007,CWD,Normal,1044964.0
1370,40,RM,62.2,2024,Pave,,Reg,Bnk,AllPub,CulDSac,Mod,SawyerW,RRNe,Artery,TwnhsE,1.5Fin,3,4,1966,1982,Shed,ClyTile,AsbShng,AsbShng,None,22.4,Ex,Po,Wood,Gd,Gd,Av,Rec,,Rec,15.9,32.5,302.2,OthW,Ex,Y,SBrkr,866.6,425.0,6.9,1345.4,1,0,0,0,0,0,TA,4,Sal,2,Po,Attchd,1992.0,Fin,0,0.0,Fa,TA,Y,60.3,33.4,13.0,23.5,11.2,0.0,MnPrv,,0.0,4,2009,VWD,Alloca,671460.0
1371,90,RL,34.5,8829,Pave,,Reg,HLS,ELO,Corner,Gtl,Somerst,Norm,RRAn,1Fam,2.5Fin,10,2,1966,1970,Hip,ClyTile,BrkFace,BrkFace,BrkFace,17.7,Gd,TA,CBlock,TA,TA,,Rec,,,81.2,253.6,361.7,Grav,Po,Y,SBrkr,630.2,826.1,13.8,1506.9,1,1,3,1,2,2,Po,14,Sal,0,,Attchd,1973.0,,4,1053.9,TA,TA,Y,91.7,33.1,80.9,34.5,26.2,0.0,,,0.0,3,2007,WD,Normal,1270225.0
1372,180,RL,88.5,12469,Pave,,Reg,Lvl,ELO,Inside,Sev,Somerst,Feedr,RRAn,Twnhs,1Story,1,4,1883,1888,Flat,CompShg,BrkFace,BrkFace,None,15.7,Gd,Ex,Stone,Fa,TA,Mn,ALQ,237.3,,63.7,490.0,791.0,Wall,Fa,Y,SBrkr,1193.1,0.0,60.3,1195.6,1,1,1,1,1,2,Po,9,Sev,0,Gd,Attchd,1905.0,RFn,2,529.7,TA,Po,Y,5.2,7.7,101.4,19.8,25.5,0.0,,,0.0,5,2007,WD,Abnorml,472975.0
1373,85,RL,57.5,1697,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrDale,PosN,RRNe,Duplex,2.5Fin,9,5,1912,1921,Flat,CompShg,VinylSd,VinylSd,None,117.2,Ex,Po,CBlock,Gd,,,BLQ,88.8,Rec,33.3,29.3,151.4,GasA,Ex,Y,SBrkr,683.2,46.0,3.0,784.2,0,0,3,0,4,0,Po,8,Typ,2,Gd,Detchd,1928.0,,1,156.5,TA,,Y,33.1,10.6,12.5,26.9,7.1,0.0,,,0.0,12,2008,VWD,Partial,630566.0
1374,180,RM,84.9,7426,Pave,,Reg,Lvl,ELO,Inside,Mod,ClearCr,RRNn,Norm,TwnhsE,2Story,2,4,1939,1940,Gable,Metal,Plywood,Plywood,BrkFace,3.5,Gd,Gd,Wood,Gd,TA,,Unf,133.7,Rec,113.8,310.7,558.2,GasW,Ex,Y,SBrkr,867.3,0.0,4.7,925.2,0,1,1,1,4,0,Gd,12,Maj2,0,,Basment,1944.0,RFn,1,242.6,Gd,TA,Y,42.5,90.4,32.4,12.4,3.2,0.0,,,0.0,11,2011,WD,Family,452926.0
1375,45,RL,44.7,5203,Pave,,Reg,Lvl,ELO,CulDSac,Gtl,Timber,PosA,Norm,1Fam,SLvl,3,3,1924,1930,Flat,ClyTile,CmentBd,CmentBd,BrkFace,65.9,Po,TA,Stone,Fa,Ex,,BLQ,578.1,LwQ,24.8,78.3,681.2,OthW,Ex,Y,SBrkr,628.6,1031.4,14.1,1697.9,1,1,3,0,3,2,Po,12,Typ,2,,Attchd,1953.0,,3,757.9,Ex,,Y,24.8,34.2,9.5,20.7,35.3,0.0,GdPrv,Shed,657.4,1,2007,WD,Normal,853594.0
1376,80,RM,48.1,824,Pave,,Reg,Bnk,NoSeWa,FR3,Mod,IDOTRR,RRNe,RRNe,Twnhs,SLvl,5,6,1900,1903,Flat,ClyTile,Stucco,Stucco,BrkFace,113.8,TA,Gd,Slab,Po,TA,Av,Rec,505.8,,152.1,370.0,1027.9,GasA,Ex,Y,SBrkr,963.4,905.6,12.3,1947.4,1,0,0,0,1,0,TA,8,Sev,1,,2Types,1904.0,RFn,4,797.0,Gd,Fa,Y,5.6,114.1,70.8,3.8,40.7,0.0,,,0.0,7,2010,Con,Alloca,1092758.0
1377,160,RH,87.2,3696,Pave,,Reg,Low,AllPub,FR3,Sev,ClearCr,Feedr,RRAn,Duplex,SLvl,10,1,1945,1981,Gambrel,Roll,Stucco,Stucco,BrkFace,90.2,Po,TA,BrkTil,,,Gd,ALQ,161.1,Unf,210.4,209.9,581.4,Wall,Gd,Y,SBrkr,911.9,0.0,3.4,939.1,1,0,3,0,0,1,Fa,5,Sev,2,Gd,Attchd,1972.0,,2,514.3,Gd,Ex,Y,142.6,22.0,23.8,2.4,9.9,0.0,,Shed,429.5,9,2010,WD,AdjLand,795031.0
1378,85,RL,76.8,909,Pave,Pave,Reg,Low,AllPub,FR2,Mod,Veenker,RRNe,RRAe,Twnhs,2.5Fin,4,8,1921,1939,Flat,Metal,HdBoard,HdBoard,BrkFace,,Fa,Gd,BrkTil,Fa,Gd,Gd,GLQ,458.7,BLQ,9.9,197.1,665.7,Grav,Ex,Y,FuseP,891.3,121.0,4.9,1062.3,2,0,0,1,5,1,Gd,5,Sal,1,,Attchd,1930.0,RFn,0,,,Gd,Y,82.3,6.4,59.2,45.4,27.9,0.0,,,0.0,3,2010,WD,Family,590872.0
1379,80,RL,61.2,2016,Pave,,Reg,HLS,ELO,Corner,Gtl,OldTown,RRAe,Feedr,Duplex,1.5Fin,5,5,1997,2024,Hip,Metal,VinylSd,VinylSd,None,116.8,Gd,Ex,BrkTil,,Gd,No,Unf,543.0,,62.8,381.1,986.9,Wall,Po,Y,FuseP,945.0,947.6,6.0,1940.6,0,1,3,1,2,1,TA,13,Sev,3,Ex,2Types,2021.0,RFn,3,806.2,TA,Fa,Y,52.2,27.7,33.6,7.6,7.5,0.0,,,0.0,10,2010,VWD,Abnorml,1113957.0
1380,30,RL,77.1,6330,Pave,Pave,Reg,HLS,ELO,Corner,Gtl,NWAmes,Artery,RRNe,1Fam,2Story,6,8,1876,1895,Flat,ClyTile,Plywood,Plywood,,0.0,Gd,Ex,CBlock,Gd,,No,BLQ,423.7,GLQ,26.8,293.8,744.3,GasW,Fa,N,SBrkr,1145.3,1482.0,24.4,2630.6,1,0,1,0,3,0,Ex,2,Min2,3,,Attchd,1887.0,RFn,4,518.6,Gd,TA,Y,17.1,85.2,57.9,1.0,28.6,0.0,,,0.0,11,2009,WD,Family,1664971.0
1381,75,FV,50.9,5007,Pave,,Reg,Lvl,AllPub,FR3,Gtl,OldTown,PosA,PosN,Twnhs,SFoyer,5,4,1969,1998,Hip,WdShake,VinylSd,VinylSd,BrkFace,69.0,Fa,Fa,Slab,TA,Ex,No,ALQ,,,6.5,79.3,445.6,OthW,Fa,Y,SBrkr,1110.9,0.0,15.9,1114.2,1,0,2,1,2,2,TA,9,Min2,1,,Detchd,1996.0,RFn,1,208.9,TA,,P,47.6,9.5,14.0,51.7,25.8,0.0,MnPrv,,0.0,8,2011,New,Normal,650118.0
1382,75,RL,72.2,4586,Pave,,Reg,Lvl,AllPub,Inside,Sev,Blmngtn,RRAn,RRNe,Twnhs,SFoyer,10,4,2005,2042,Flat,Tar&Grv,CmentBd,CmentBd,BrkFace,57.8,TA,Fa,Slab,TA,Gd,Av,Rec,519.7,,109.1,468.1,1096.9,GasW,Po,Y,SBrkr,588.2,0.0,11.0,604.2,0,1,3,0,0,2,Fa,2,Min1,2,TA,,,RFn,0,0.0,Gd,,Y,284.7,58.6,7.4,3.4,40.5,0.0,GdPrv,,0.0,5,2006,WD,Alloca,532289.0
1383,70,RL,72.6,2009,Pave,,Reg,Low,AllPub,Corner,Gtl,BrDale,RRAn,RRAn,2fmCon,SLvl,1,5,2002,2003,Hip,Roll,CmentBd,CmentBd,,0.0,Ex,Fa,Stone,TA,Gd,No,Rec,453.9,,138.9,30.4,623.2,GasA,Ex,Y,SBrkr,697.6,159.3,6.2,862.7,1,1,0,0,0,2,Gd,14,Mod,2,,Attchd,2004.0,RFn,2,261.2,Gd,TA,Y,50.7,47.1,5.8,13.5,14.9,0.0,,,0.0,2,2008,ConLD,Partial,359401.0
1384,75,RL,62.5,1940,Pave,,Reg,Low,ELO,Inside,Gtl,IDOTRR,Feedr,RRAe,TwnhsE,SLvl,6,5,1930,1932,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,66.9,Po,Po,Slab,,Fa,Mn,GLQ,57.4,,86.7,241.4,385.5,GasA,Fa,Y,SBrkr,1177.3,228.2,55.6,1425.0,1,1,0,0,5,2,Fa,5,Sev,1,,,,RFn,0,0.0,TA,,Y,86.3,101.4,98.4,46.3,44.0,0.0,,,0.0,12,2008,WD,Partial,907970.0
1385,180,RM,53.3,5012,Pave,,IR2,Lvl,NoSeWa,Inside,Gtl,NAmes,PosN,PosA,Twnhs,1.5Fin,9,6,1973,2011,Shed,ClyTile,CmentBd,CmentBd,Stone,118.7,TA,TA,BrkTil,Ex,Ex,No,Unf,262.2,,27.2,76.6,366.0,GasW,Gd,Y,SBrkr,665.2,0.0,1.9,689.0,0,1,3,1,2,1,Ex,4,Min1,0,Ex,Attchd,1976.0,Unf,3,314.9,Ex,TA,Y,29.4,54.9,59.8,32.1,2.9,0.0,,Shed,95.4,1,2006,WD,Alloca,568865.0
1386,40,RL,71.4,4784,Pave,,Reg,HLS,NoSeWa,Inside,Mod,IDOTRR,PosN,RRAn,Duplex,SLvl,3,5,1876,1900,Hip,Metal,Plywood,Plywood,BrkFace,61.7,Ex,Po,Slab,Fa,Gd,,,189.6,,13.6,23.1,226.3,GasA,Fa,Y,SBrkr,1047.6,1192.7,8.9,2259.4,0,1,0,1,3,2,Ex,14,Mod,2,Gd,Detchd,1879.0,RFn,2,405.4,TA,Fa,P,107.7,59.8,3.5,6.5,4.3,0.0,,,0.0,10,2010,WD,Abnorml,1080419.0
1387,160,RM,68.9,5794,Pave,,Reg,Bnk,ELO,Inside,Gtl,Edwards,RRAe,RRNn,TwnhsE,2.5Unf,2,5,1952,1953,Flat,WdShake,CmentBd,CmentBd,None,11.8,Ex,Fa,Stone,,Gd,,Rec,530.5,,104.2,29.9,664.6,Floor,Po,Y,SBrkr,1151.8,0.0,18.5,1212.7,2,1,0,0,0,2,Ex,2,Sal,1,,Attchd,1976.0,RFn,0,0.0,Gd,,Y,160.4,20.7,13.0,31.4,1.0,0.0,,,0.0,10,2006,WD,Family,559266.0
1388,60,FV,,8369,Pave,,Reg,Bnk,ELO,FR2,Mod,NWAmes,RRAn,RRNn,1Fam,2Story,6,8,1964,2002,Gable,ClyTile,VinylSd,VinylSd,BrkFace,73.8,Gd,TA,Slab,,Gd,,BLQ,183.9,GLQ,46.6,192.6,423.1,OthW,Fa,Y,SBrkr,407.5,0.0,23.1,486.9,0,1,0,0,4,0,TA,8,Maj2,0,,Attchd,1971.0,RFn,2,245.1,TA,Ex,Y,37.9,18.2,72.5,79.1,45.4,0.0,GdPrv,,0.0,9,2011,CWD,Abnorml,347399.0
1389,20,RL,49.3,3169,Pave,,Reg,Low,ELO,FR2,Gtl,Gilbert,PosA,Feedr,TwnhsE,1.5Unf,3,6,1896,1910,Gambrel,Metal,BrkFace,BrkFace,BrkFace,79.2,Fa,Po,Slab,TA,TA,No,ALQ,149.6,,54.5,252.5,456.6,GasW,Po,Y,SBrkr,778.1,772.1,37.6,1575.0,1,1,0,0,4,0,TA,8,Sev,0,Gd,Attchd,1920.0,RFn,1,273.0,Gd,,Y,99.2,7.4,115.9,54.6,10.1,0.0,,,0.0,5,2010,ConLI,Partial,761923.0
1390,70,C (all),70.2,3186,Pave,,IR2,Low,AllPub,FR3,Mod,Mitchel,RRNn,RRAn,2fmCon,1.5Unf,4,2,1993,1995,Gambrel,Metal,Wd Sdng,Wd Sdng,BrkFace,17.1,Gd,Ex,BrkTil,TA,Ex,Av,Unf,,BLQ,78.5,358.8,942.6,OthW,Ex,Y,SBrkr,1144.5,0.0,12.0,1160.8,0,1,3,0,4,2,Po,3,Min2,1,Gd,Attchd,1996.0,RFn,0,0.0,TA,,Y,96.0,96.2,39.2,1.5,38.2,0.0,GdPrv,,0.0,4,2011,WD,Normal,611345.0
1391,190,RL,60.7,9402,Pave,,IR1,Low,ELO,FR2,Mod,Timber,PosN,RRNn,1Fam,SLvl,6,4,1956,1960,Gambrel,Tar&Grv,BrkFace,BrkFace,,0.0,Fa,TA,Slab,Gd,TA,Av,Rec,351.9,,33.6,421.4,806.9,GasA,Fa,Y,SBrkr,855.9,644.5,0.7,1511.8,0,0,1,1,5,1,Ex,11,Sal,2,Fa,Detchd,1985.0,RFn,2,313.1,,Gd,Y,55.6,16.7,18.4,23.8,0.4,0.0,,,0.0,1,2011,WD,Family,957152.0
1392,190,FV,49.3,5542,Pave,,Reg,Bnk,AllPub,Corner,Sev,Sawyer,RRAn,Artery,Twnhs,1.5Unf,6,4,1939,1978,Gambrel,ClyTile,CmentBd,CmentBd,BrkFace,88.0,Gd,Fa,CBlock,Ex,Gd,Av,LwQ,722.4,GLQ,187.9,241.7,1152.0,OthW,Po,Y,SBrkr,778.7,0.0,2.2,793.5,1,1,1,0,3,1,Fa,6,Min1,0,,Attchd,1957.0,Unf,2,424.4,Fa,TA,Y,153.3,31.7,110.2,30.2,25.8,0.0,,,0.0,11,2008,WD,Alloca,518597.0
1393,20,RM,70.9,5152,Pave,Grvl,Reg,Bnk,NoSeWa,FR2,Sev,ClearCr,Artery,PosA,1Fam,SLvl,2,5,1983,2018,Gable,WdShake,Wd Sdng,Wd Sdng,BrkFace,28.7,Po,Ex,Stone,Fa,,No,ALQ,127.6,,7.5,133.5,268.6,Wall,Gd,Y,SBrkr,1149.3,621.9,2.5,1838.6,0,0,0,0,3,1,Ex,9,Mod,0,TA,Attchd,1997.0,RFn,1,185.7,TA,Gd,Y,13.9,18.8,129.2,72.4,17.6,0.0,MnPrv,,0.0,10,2010,Con,Abnorml,796106.0
1394,80,FV,102.2,2843,Pave,,Reg,Lvl,ELO,Corner,Mod,StoneBr,PosA,Artery,1Fam,2Story,3,6,1945,1984,Shed,Tar&Grv,Plywood,Plywood,BrkCmn,33.5,Gd,TA,Stone,Po,TA,No,Unf,196.2,BLQ,178.7,355.9,730.8,Grav,Gd,Y,FuseA,1231.2,490.1,30.4,1772.6,2,1,2,1,1,0,Gd,2,Maj2,0,Fa,Detchd,1972.0,Unf,3,,TA,Gd,Y,19.8,56.9,21.2,14.4,45.0,0.0,GdWo,,0.0,1,2009,WD,Family,850492.0
1395,20,RL,62.7,5198,Pave,,Reg,HLS,ELO,Corner,Mod,Sawyer,RRNn,PosN,2fmCon,1Story,9,5,1983,2020,Shed,Metal,VinylSd,VinylSd,BrkFace,31.5,Po,Po,Stone,,Gd,Mn,ALQ,524.4,GLQ,71.7,107.8,703.9,Floor,TA,Y,SBrkr,696.5,0.0,21.1,740.8,0,0,3,1,1,1,TA,14,Min2,3,TA,Attchd,1995.0,RFn,2,432.9,Gd,Ex,Y,50.4,6.1,5.4,2.1,5.8,328.4,GdPrv,,0.0,9,2010,WD,Partial,637876.0
1396,20,RL,100.0,3751,Pave,,Reg,Low,AllPub,Inside,Sev,Veenker,Artery,Feedr,Duplex,2.5Unf,2,6,1872,1908,Gable,Membran,Plywood,Plywood,,0.0,TA,Fa,Slab,TA,Gd,Mn,BLQ,44.2,Rec,60.8,39.3,144.3,Floor,Fa,Y,SBrkr,1430.1,998.6,28.8,2462.4,0,1,3,0,5,0,Ex,10,Mod,1,Fa,Attchd,1876.0,Unf,3,895.2,TA,Ex,Y,20.1,21.5,22.7,43.8,52.5,0.0,,,0.0,12,2009,WD,AdjLand,1024330.0
1397,190,RL,112.3,12349,Pave,Grvl,Reg,Lvl,AllPub,FR3,Mod,Somerst,RRAn,PosN,1Fam,2.5Unf,3,8,1968,1994,Flat,CompShg,HdBoard,HdBoard,BrkFace,,TA,Po,CBlock,Ex,,Gd,Unf,563.9,,143.3,340.9,1048.1,Grav,Ex,Y,SBrkr,364.7,0.0,33.1,375.1,1,0,2,1,5,1,Po,8,Min1,3,,Attchd,1982.0,Fin,0,0.0,TA,Gd,Y,182.9,20.9,4.9,8.8,13.4,0.0,GdPrv,,0.0,10,2011,WD,Normal,230698.0
1398,70,RL,50.9,4809,Pave,,Reg,Bnk,AllPub,Inside,Sev,Crawfor,Feedr,PosN,Duplex,1.5Unf,9,4,1993,1997,Gable,ClyTile,HdBoard,HdBoard,BrkFace,76.7,Gd,Ex,Wood,TA,Ex,Av,,,,12.4,398.6,469.5,Grav,TA,Y,SBrkr,447.9,0.0,40.2,484.8,2,1,3,0,4,0,Ex,8,Maj1,0,Po,Attchd,2010.0,RFn,1,206.2,Gd,TA,Y,8.5,26.5,11.8,20.3,17.9,0.0,,,0.0,3,2009,WD,Partial,409928.0
1399,30,RL,70.2,7462,Pave,,Reg,Lvl,NoSeWa,Inside,Sev,ClearCr,RRAe,RRNn,TwnhsE,SFoyer,4,3,1914,1930,Gambrel,Roll,CmentBd,CmentBd,,0.0,TA,Ex,Wood,Gd,Gd,No,,422.0,,17.1,76.7,515.8,OthW,Fa,Y,SBrkr,763.7,0.0,37.4,780.0,2,1,2,0,5,0,Po,13,Maj1,0,Gd,Attchd,1918.0,Unf,1,173.8,Ex,Gd,Y,120.4,1.7,29.4,67.8,83.6,0.0,,,0.0,6,2006,WD,Partial,510183.0
1400,180,RL,112.1,7430,Pave,,IR1,Bnk,NoSeWa,FR2,Gtl,Mitchel,RRAe,RRAn,2fmCon,SLvl,1,9,1995,2032,Shed,Metal,AsbShng,AsbShng,,0.0,Ex,Ex,Stone,TA,Ex,Mn,Unf,68.6,,72.4,494.1,635.1,OthW,Gd,Y,SBrkr,799.6,103.4,56.4,906.0,0,0,1,0,2,0,TA,3,Maj2,1,,Attchd,2012.0,RFn,2,467.5,Ex,Fa,Y,24.4,36.8,45.0,56.1,37.4,0.0,MnWw,,0.0,4,2006,WD,Family,400830.0
1401,50,RL,67.6,4282,Pave,,Reg,HLS,ELO,FR2,Gtl,NWAmes,RRNn,Norm,Twnhs,2Story,2,3,1937,1948,Mansard,Roll,VinylSd,VinylSd,None,84.8,Po,TA,PConc,Gd,TA,Mn,Unf,309.0,,143.5,287.5,740.0,Wall,Ex,Y,SBrkr,813.4,0.0,38.5,846.7,2,0,1,1,2,2,TA,9,Min1,0,Gd,BuiltIn,1946.0,RFn,0,0.0,Gd,,Y,107.1,76.6,25.3,50.5,20.8,0.0,,,0.0,9,2007,ConLI,Normal,379315.0
